,rank_1_max_pae,median_ranks_max_pae,mean_ranks_max_pae,std_ranks_max_pae,rank_1_ptm,median_ranks_ptm,mean_ranks_ptm,std_ranks_ptm,rank_1_iptm,median_ranks_iptm,mean_ranks_iptm,std_ranks_iptm,rank_1_multimer,median_ranks_multimer,mean_ranks_multimer,std_ranks_multimer,rank_1_max_plddt,median_ranks_max_plddt,mean_ranks_max_plddt,std_ranks_max_plddt,rank_1_median_plddt,median_ranks_median_plddt,mean_ranks_median_plddt,std_ranks_median_plddt,rank_1_mean_plddt,median_ranks_mean_plddt,mean_ranks_mean_plddt,std_ranks_mean_plddt,rank_1_std_plddt,median_ranks_std_plddt,mean_ranks_std_plddt,std_ranks_std_plddt,rank_1_max_pep_plddt,median_ranks_max_pep_plddt,mean_ranks_max_pep_plddt,std_ranks_max_pep_plddt,rank_1_median_pep_plddt,median_ranks_median_pep_plddt,mean_ranks_median_pep_plddt,std_ranks_median_pep_plddt,rank_1_mean_pep_plddt,median_ranks_mean_pep_plddt,mean_ranks_mean_pep_plddt,std_ranks_mean_pep_plddt,rank_1_std_pep_plddt,median_ranks_std_pep_plddt,mean_ranks_std_pep_plddt,std_ranks_std_pep_plddt,nb_ranks,rank_1_min_dist,median_ranks_min_dist,mean_ranks_min_dist,std_ranks_min_dist,rank_1_median_dist,median_ranks_median_dist,mean_ranks_median_dist,std_ranks_median_dist,rank_1_mean_dist,median_ranks_mean_dist,mean_ranks_mean_dist,std_ranks_mean_dist,rank_1_std_dist,median_ranks_std_dist,mean_ranks_std_dist,std_ranks_std_dist,rank_1_max_16_prob,median_ranks_max_16_prob,mean_ranks_max_16_prob,std_ranks_max_16_prob,rank_1_median_16_prob,median_ranks_median_16_prob,mean_ranks_median_16_prob,std_ranks_median_16_prob,rank_1_mean_16_prob,median_ranks_mean_16_prob,mean_ranks_mean_16_prob,std_ranks_mean_16_prob,rank_1_std_16_prob,median_ranks_std_16_prob,mean_ranks_std_16_prob,std_ranks_std_16_prob,rank_1_max_17_prob,median_ranks_max_17_prob,mean_ranks_max_17_prob,std_ranks_max_17_prob,rank_1_median_17_prob,median_ranks_median_17_prob,mean_ranks_median_17_prob,std_ranks_median_17_prob,rank_1_mean_17_prob,median_ranks_mean_17_prob,mean_ranks_mean_17_prob,std_ranks_mean_17_prob,rank_1_std_17_prob,median_ranks_std_17_prob,mean_ranks_std_17_prob,std_ranks_std_17_prob,rank_1_max_18_prob,median_ranks_max_18_prob,mean_ranks_max_18_prob,std_ranks_max_18_prob,rank_1_median_18_prob,median_ranks_median_18_prob,mean_ranks_median_18_prob,std_ranks_median_18_prob,rank_1_mean_18_prob,median_ranks_mean_18_prob,mean_ranks_mean_18_prob,std_ranks_mean_18_prob,rank_1_std_18_prob,median_ranks_std_18_prob,mean_ranks_std_18_prob,std_ranks_std_18_prob,rank_1_max_19_prob,median_ranks_max_19_prob,mean_ranks_max_19_prob,std_ranks_max_19_prob,rank_1_median_19_prob,median_ranks_median_19_prob,mean_ranks_median_19_prob,std_ranks_median_19_prob,rank_1_mean_19_prob,median_ranks_mean_19_prob,mean_ranks_mean_19_prob,std_ranks_mean_19_prob,rank_1_std_19_prob,median_ranks_std_19_prob,mean_ranks_std_19_prob,std_ranks_std_19_prob,rank_1_max_20_prob,median_ranks_max_20_prob,mean_ranks_max_20_prob,std_ranks_max_20_prob,rank_1_median_20_prob,median_ranks_median_20_prob,mean_ranks_median_20_prob,std_ranks_median_20_prob,rank_1_mean_20_prob,median_ranks_mean_20_prob,mean_ranks_mean_20_prob,std_ranks_mean_20_prob,rank_1_std_20_prob,median_ranks_std_20_prob,mean_ranks_std_20_prob,std_ranks_std_20_prob,rank_1_max_21_prob,median_ranks_max_21_prob,mean_ranks_max_21_prob,std_ranks_max_21_prob,rank_1_median_21_prob,median_ranks_median_21_prob,mean_ranks_median_21_prob,std_ranks_median_21_prob,rank_1_mean_21_prob,median_ranks_mean_21_prob,mean_ranks_mean_21_prob,std_ranks_mean_21_prob,rank_1_std_21_prob,median_ranks_std_21_prob,mean_ranks_std_21_prob,std_ranks_std_21_prob
6e7i_P-6roy_A,28.5625,28.53125,28.28125,0.486083984375,0.81005859375,0.7998046875,0.794921875,0.012847900390625,0.360107421875,0.280029296875,0.281982421875,0.033416748046875,0.449951171875,0.384033203125,0.384521484375,0.027557373046875,97.5,97.0625,96.875,0.73583984375,92.5,91.5625,91.0625,1.4306640625,84.4375,82.625,82.4375,1.271484375,18.53125,20.53125,20.34375,1.115234375,47.25,40.90625,42.09375,2.705078125,41.78125,31.015625,31.390625,4.28125,39.375,30.578125,31.421875,3.458984375,7.0546875,7.08984375,6.73046875,0.94384765625,10.0,4.8125,4.8125,4.65625,0.251953125,21.6875,21.6875,21.6875,0.0,19.59375,20.765625,20.609375,0.5400390625,4.23046875,3.048828125,3.1328125,0.693359375,0.7548828125,0.5537109375,0.5615234375,0.08282470703125,0.0017185211181640625,0.0039520263671875,0.004150390625,0.0016889572143554688,0.0298309326171875,0.0308380126953125,0.030670166015625,0.0015392303466796875,0.0831298828125,0.06744384765625,0.06793212890625,0.007171630859375,0.79248046875,0.5927734375,0.60107421875,0.081787109375,0.002010345458984375,0.00457763671875,0.004810333251953125,0.001922607421875,0.033294677734375,0.034515380859375,0.03436279296875,0.0017271041870117188,0.090576171875,0.0740966796875,0.0743408203125,0.007770538330078125,0.82568359375,0.62890625,0.63818359375,0.08050537109375,0.0023212432861328125,0.00537109375,0.0056304931640625,0.0021991729736328125,0.037200927734375,0.038604736328125,0.0384521484375,0.0019550323486328125,0.09832763671875,0.08099365234375,0.08099365234375,0.00843048095703125,0.85400390625,0.6650390625,0.6708984375,0.07977294921875,0.002727508544921875,0.00640106201171875,0.006664276123046875,0.0025272369384765625,0.041778564453125,0.0433349609375,0.04315185546875,0.00218963623046875,0.106689453125,0.0880126953125,0.0880126953125,0.0091705322265625,0.87841796875,0.6953125,0.701171875,0.0787353515625,0.003276824951171875,0.00782012939453125,0.00801849365234375,0.0029163360595703125,0.04718017578125,0.048736572265625,0.048553466796875,0.002429962158203125,0.1158447265625,0.09539794921875,0.0955810546875,0.009979248046875,0.8984375,0.72509765625,0.72998046875,0.07794189453125,0.004085540771484375,0.0095367431640625,0.00968170166015625,0.003337860107421875,0.053192138671875,0.0548095703125,0.05462646484375,0.0026397705078125,0.125244140625,0.10302734375,0.1033935546875,0.01068115234375
6k61_M-6t2d_A,30.078125,30.078125,30.171875,0.64208984375,0.669921875,0.68017578125,0.68017578125,0.0141448974609375,0.2900390625,0.239990234375,0.239990234375,0.035491943359375,0.365966796875,0.3291015625,0.327880859375,0.02728271484375,93.1875,94.4375,94.875,1.3310546875,82.75,84.9375,84.1875,2.4921875,75.75,76.375,76.0,1.9794921875,15.2109375,18.234375,18.40625,2.869140625,60.4375,54.0625,54.90625,6.2265625,53.5,45.84375,48.46875,5.9609375,52.96875,45.71875,47.8125,5.7421875,4.7109375,4.98828125,4.66015625,0.8193359375,10.0,4.1875,4.1875,5.03125,1.7841796875,21.6875,21.6875,21.6875,0.0,20.75,21.21875,21.140625,0.32080078125,2.92578125,2.25390625,2.208984375,0.720703125,0.60986328125,0.55517578125,0.55322265625,0.08514404296875,0.0008306503295898438,0.0013179779052734375,0.00139617919921875,0.0003962516784667969,0.01302337646484375,0.0142822265625,0.01451873779296875,0.0020618438720703125,0.045318603515625,0.045654296875,0.044708251953125,0.005786895751953125,0.64599609375,0.5771484375,0.57958984375,0.08807373046875,0.0009589195251464844,0.00152587890625,0.0016164779663085938,0.0004591941833496094,0.01486968994140625,0.0162200927734375,0.0164947509765625,0.0023193359375,0.0504150390625,0.050445556640625,0.04931640625,0.006256103515625,0.68017578125,0.5966796875,0.6044921875,0.09228515625,0.0011272430419921875,0.0017766952514648438,0.0018835067749023438,0.000530242919921875,0.0169677734375,0.0184173583984375,0.018707275390625,0.002593994140625,0.055877685546875,0.0555419921875,0.054229736328125,0.006771087646484375,0.712890625,0.62158203125,0.6279296875,0.0972900390625,0.00133514404296875,0.002094268798828125,0.0022220611572265625,0.0006299018859863281,0.0194091796875,0.02093505859375,0.0212554931640625,0.0029354095458984375,0.061798095703125,0.061004638671875,0.059600830078125,0.00734710693359375,0.7431640625,0.64892578125,0.650390625,0.101318359375,0.0015840530395507812,0.0024776458740234375,0.00262451171875,0.0007262229919433594,0.0222015380859375,0.0238189697265625,0.0241851806640625,0.0033245086669921875,0.0682373046875,0.0670166015625,0.06549072265625,0.00799560546875,0.771484375,0.67626953125,0.6728515625,0.105712890625,0.0019063949584960938,0.0030040740966796875,0.0031681060791015625,0.000881195068359375,0.025390625,0.027191162109375,0.0275726318359375,0.0037860870361328125,0.0751953125,0.07354736328125,0.0718994140625,0.00867462158203125
6s0y_C-6qmp_C,31.03125,30.65625,30.71875,0.43212890625,0.6298828125,0.60986328125,0.60791015625,0.0231475830078125,0.219970703125,0.1700439453125,0.166015625,0.0352783203125,0.302001953125,0.256103515625,0.25439453125,0.032196044921875,96.125,93.125,93.125,2.13671875,83.0,82.9375,81.3125,3.58203125,72.6875,70.25,69.625,2.759765625,23.484375,22.875,22.890625,0.546875,43.3125,36.28125,36.21875,3.27734375,34.90625,31.78125,31.359375,2.62109375,33.65625,30.40625,30.078125,2.150390625,6.19140625,4.66796875,4.55859375,0.84130859375,10.0,4.1875,10.125,12.9375,7.44921875,21.6875,21.6875,21.6875,0.0,21.21875,21.671875,21.609375,0.1385498046875,2.259765625,0.479736328125,0.6298828125,0.7080078125,0.56005859375,0.292724609375,0.3134765625,0.1199951171875,0.0006341934204101562,0.0049896240234375,0.004688262939453125,0.003101348876953125,0.01263427734375,0.01363372802734375,0.01367950439453125,0.00189971923828125,0.04266357421875,0.027130126953125,0.0280303955078125,0.007617950439453125,0.58984375,0.31494140625,0.33544921875,0.125244140625,0.0007233619689941406,0.0057373046875,0.00534820556640625,0.003528594970703125,0.0142669677734375,0.01541900634765625,0.01546478271484375,0.0021495819091796875,0.047088623046875,0.0300140380859375,0.031097412109375,0.00836181640625,0.61865234375,0.33837890625,0.357421875,0.130126953125,0.0008301734924316406,0.006626129150390625,0.0061492919921875,0.004062652587890625,0.0160980224609375,0.0174560546875,0.017486572265625,0.0024585723876953125,0.05181884765625,0.03314208984375,0.034393310546875,0.009124755859375,0.64453125,0.363525390625,0.38037109375,0.1339111328125,0.0009522438049316406,0.007602691650390625,0.007068634033203125,0.00466156005859375,0.0182037353515625,0.01983642578125,0.01983642578125,0.0028171539306640625,0.056915283203125,0.03662109375,0.03802490234375,0.0099029541015625,0.66748046875,0.388671875,0.404052734375,0.135986328125,0.0010833740234375,0.00873565673828125,0.00814056396484375,0.00536346435546875,0.0204925537109375,0.0224609375,0.0224456787109375,0.0032196044921875,0.06219482421875,0.0404052734375,0.04193115234375,0.01068878173828125,0.689453125,0.413330078125,0.42822265625,0.1365966796875,0.0012607574462890625,0.01020050048828125,0.0094146728515625,0.00620269775390625,0.02301025390625,0.02545166015625,0.025390625,0.00370025634765625,0.067626953125,0.04449462890625,0.046142578125,0.01143646240234375
6k61_M-6nid_A,30.1875,30.9375,30.8125,0.47314453125,0.669921875,0.6298828125,0.6337890625,0.01959228515625,0.1700439453125,0.05999755859375,0.08197021484375,0.042388916015625,0.27001953125,0.1729736328125,0.1923828125,0.03741455078125,96.9375,95.1875,95.3125,1.2158203125,85.375,85.75,85.375,1.8203125,78.5625,79.0,78.875,1.2255859375,16.625,15.4609375,15.453125,0.99365234375,65.625,73.4375,70.6875,4.92578125,56.15625,60.21875,59.71875,2.90234375,54.1875,58.125,57.25,2.646484375,7.0,9.3984375,9.296875,1.8408203125,10.0,4.8125,21.6875,18.25,6.875,21.6875,21.6875,21.6875,0.0,21.671875,21.6875,21.6875,0.005855560302734375,0.51171875,0.0,0.0843505859375,0.1734619140625,0.45361328125,0.08544921875,0.1522216796875,0.150390625,0.0025806427001953125,0.0024585723876953125,0.002384185791015625,0.0002872943878173828,0.0118408203125,0.005313873291015625,0.00616455078125,0.0026798248291015625,0.032318115234375,0.007965087890625,0.01180267333984375,0.00970458984375,0.4775390625,0.093994140625,0.1624755859375,0.15576171875,0.0029354095458984375,0.002803802490234375,0.0027141571044921875,0.0003287792205810547,0.01340484619140625,0.006053924560546875,0.0070037841796875,0.0030345916748046875,0.03582763671875,0.0089874267578125,0.01319122314453125,0.01073455810546875,0.50146484375,0.10302734375,0.1728515625,0.1607666015625,0.003345489501953125,0.003215789794921875,0.0031032562255859375,0.0003829002380371094,0.015167236328125,0.00690460205078125,0.007965087890625,0.003429412841796875,0.03961181640625,0.01016998291015625,0.0147247314453125,0.0118408203125,0.52490234375,0.11334228515625,0.1834716796875,0.16552734375,0.0038509368896484375,0.003704071044921875,0.0035648345947265625,0.0004405975341796875,0.017242431640625,0.0078887939453125,0.0090789794921875,0.00389862060546875,0.043853759765625,0.011505126953125,0.016448974609375,0.01309967041015625,0.5478515625,0.12451171875,0.1944580078125,0.17041015625,0.00441741943359375,0.004261016845703125,0.00411224365234375,0.0005044937133789062,0.0195770263671875,0.00899505615234375,0.0103302001953125,0.004428863525390625,0.048614501953125,0.0129547119140625,0.0183258056640625,0.014495849609375,0.572265625,0.134033203125,0.206787109375,0.17578125,0.005096435546875,0.004917144775390625,0.00475311279296875,0.0005669593811035156,0.0222625732421875,0.01027679443359375,0.01177215576171875,0.005035400390625,0.0538330078125,0.01453399658203125,0.0204010009765625,0.0160369873046875
6pnj_M-6sat_A,30.0625,31.25,31.015625,0.5439453125,0.7099609375,0.669921875,0.6767578125,0.017913818359375,0.22998046875,0.05999755859375,0.10498046875,0.06829833984375,0.325927734375,0.1810302734375,0.2193603515625,0.05804443359375,98.0,97.75,97.625,0.32080078125,91.8125,92.875,92.8125,1.37109375,82.75,83.875,84.1875,1.8701171875,16.75,15.3984375,15.5625,1.390625,65.1875,72.1875,72.125,6.29296875,58.96875,62.1875,62.96875,5.69921875,57.9375,61.65625,61.90625,5.02734375,4.625,6.2109375,6.94140625,1.85546875,10.0,4.8125,21.6875,14.875,8.34375,21.6875,21.6875,21.6875,0.0,21.3125,21.6875,21.5625,0.1624755859375,1.953125,0.0,0.71826171875,0.88818359375,0.466064453125,0.03662109375,0.193359375,0.220703125,0.0005397796630859375,0.0007815361022949219,0.0007624626159667969,0.00020587444305419922,0.0076446533203125,0.0022106170654296875,0.00389862060546875,0.0027561187744140625,0.028228759765625,0.0034236907958984375,0.01183319091796875,0.01178741455078125,0.490234375,0.04180908203125,0.2047119140625,0.2294921875,0.000621795654296875,0.0008940696716308594,0.0008707046508789062,0.0002359151840209961,0.0087432861328125,0.002532958984375,0.004451751708984375,0.003143310546875,0.031524658203125,0.0039215087890625,0.013214111328125,0.0130767822265625,0.51416015625,0.0474853515625,0.2158203125,0.237548828125,0.0007252693176269531,0.001026153564453125,0.0010013580322265625,0.0002677440643310547,0.01001739501953125,0.0029087066650390625,0.005100250244140625,0.003597259521484375,0.03515625,0.004497528076171875,0.0147705078125,0.0145111083984375,0.537109375,0.053375244140625,0.226806640625,0.2451171875,0.00084686279296875,0.0011930465698242188,0.001163482666015625,0.0003082752227783203,0.01153564453125,0.003353118896484375,0.005870819091796875,0.0041351318359375,0.03924560546875,0.00516510009765625,0.01654052734375,0.0161285400390625,0.55810546875,0.0592041015625,0.2373046875,0.251953125,0.0010223388671875,0.0013828277587890625,0.0013685226440429688,0.0003540515899658203,0.01328277587890625,0.0038700103759765625,0.00675201416015625,0.004741668701171875,0.043731689453125,0.00589752197265625,0.0184478759765625,0.01788330078125,0.580078125,0.0648193359375,0.248291015625,0.259765625,0.0012187957763671875,0.0016231536865234375,0.001617431640625,0.0004115104675292969,0.01535797119140625,0.004459381103515625,0.007785797119140625,0.005466461181640625,0.048858642578125,0.006694793701171875,0.020599365234375,0.019866943359375
6pj8_B-6r8i_A,29.796875,29.8125,29.8125,0.33056640625,0.8798828125,0.85986328125,0.85888671875,0.015777587890625,0.81982421875,0.5048828125,0.5380859375,0.12213134765625,0.83203125,0.5771484375,0.60205078125,0.09967041015625,98.875,98.8125,98.75,0.15478515625,97.8125,96.875,96.625,0.8193359375,93.5625,91.125,91.0,1.7578125,11.796875,14.5859375,14.4609375,1.5703125,88.75,57.40625,60.40625,13.8515625,79.9375,49.1875,52.71875,12.6484375,80.75,49.125,52.28125,12.984375,6.29296875,5.71484375,6.12890625,1.708984375,10.0,3.875,4.1875,4.34375,0.4013671875,19.1875,21.6875,21.25,0.88623046875,17.40625,18.734375,18.515625,0.52197265625,4.82421875,4.5234375,4.59375,0.1595458984375,0.9541015625,0.7587890625,0.78076171875,0.1146240234375,8.821487426757812e-05,0.00038623809814453125,0.00042724609375,0.00025916099548339844,0.03472900390625,0.02716064453125,0.0285491943359375,0.003391265869140625,0.1480712890625,0.091796875,0.0994873046875,0.0216217041015625,0.96044921875,0.79541015625,0.80712890625,0.1024169921875,0.000102996826171875,0.0004496574401855469,0.0004949569702148438,0.0002970695495605469,0.038299560546875,0.0306243896484375,0.031982421875,0.0034999847412109375,0.1575927734375,0.10076904296875,0.1082763671875,0.0218505859375,0.96533203125,0.83154296875,0.83203125,0.0914306640625,0.00011843442916870117,0.0005340576171875,0.0005841255187988281,0.00034689903259277344,0.0426025390625,0.034393310546875,0.035858154296875,0.0037212371826171875,0.1689453125,0.1099853515625,0.11761474609375,0.0224761962890625,0.9853515625,0.86328125,0.857421875,0.0830078125,0.00013554096221923828,0.0006566047668457031,0.0007028579711914062,0.0004150867462158203,0.0477294921875,0.038604736328125,0.040283203125,0.004085540771484375,0.181640625,0.11932373046875,0.12744140625,0.0234375,1.056640625,0.890625,0.8857421875,0.08465576171875,0.0001569986343383789,0.0007910728454589844,0.0008435249328613281,0.0004978179931640625,0.053741455078125,0.04339599609375,0.0452880859375,0.00455474853515625,0.1954345703125,0.1287841796875,0.1376953125,0.0246429443359375,1.1220703125,0.90625,0.912109375,0.089599609375,0.0001964569091796875,0.0009531974792480469,0.0010309219360351562,0.0006089210510253906,0.060211181640625,0.048980712890625,0.0509033203125,0.004940032958984375,0.2088623046875,0.1385498046875,0.148193359375,0.025604248046875
6l7o_Q-6qxz_A,31.03125,31.40625,31.359375,0.1251220703125,0.5,0.489990234375,0.47900390625,0.0242767333984375,0.330078125,0.199951171875,0.2099609375,0.053466796875,0.364013671875,0.257080078125,0.263916015625,0.04656982421875,92.0,92.0,91.125,2.326171875,76.125,74.5,74.0,3.12109375,68.0,66.75,66.375,2.37890625,20.359375,20.59375,20.5,0.67626953125,92.0,92.0,91.0,2.427734375,76.125,71.5625,69.0625,5.78125,66.875,63.375,63.28125,2.5703125,21.6875,23.078125,23.0625,1.0234375,10.0,3.875,4.34375,4.5625,0.9033203125,21.6875,21.6875,21.6875,0.0,20.984375,21.453125,21.375,0.265380859375,2.630859375,1.626953125,1.6044921875,0.8251953125,0.81396484375,0.59814453125,0.611328125,0.119140625,6.73532485961914e-05,0.00023365020751953125,0.0003108978271484375,0.0003197193145751953,0.01224517822265625,0.01145172119140625,0.01126861572265625,0.0009326934814453125,0.05242919921875,0.03900146484375,0.039825439453125,0.007724761962890625,0.8349609375,0.6435546875,0.6455078125,0.1202392578125,7.68899917602539e-05,0.00026988983154296875,0.0003590583801269531,0.0003695487976074219,0.01395416259765625,0.01303863525390625,0.01277923583984375,0.0010766983032226562,0.05810546875,0.043243408203125,0.044219970703125,0.00856781005859375,0.86865234375,0.685546875,0.6806640625,0.1231689453125,9.101629257202148e-05,0.0003108978271484375,0.0004150867462158203,0.00042510032653808594,0.015838623046875,0.014739990234375,0.0144500732421875,0.0012292861938476562,0.06402587890625,0.0477294921875,0.04876708984375,0.0093994140625,0.89892578125,0.71875,0.7138671875,0.12445068359375,0.00010716915130615234,0.0003628730773925781,0.00048279762268066406,0.0004916191101074219,0.0179290771484375,0.0166168212890625,0.0163421630859375,0.001399993896484375,0.070068359375,0.05242919921875,0.053558349609375,0.01018524169921875,0.92138671875,0.75,0.7421875,0.124267578125,0.0001277923583984375,0.00042319297790527344,0.0005640983581542969,0.0005702972412109375,0.0202484130859375,0.0187225341796875,0.0184326171875,0.0015821456909179688,0.0762939453125,0.057464599609375,0.058624267578125,0.01091766357421875,0.9375,0.7763671875,0.765625,0.122314453125,0.0001456737518310547,0.0004901885986328125,0.0006542205810546875,0.0006604194641113281,0.02276611328125,0.0210723876953125,0.020751953125,0.0017671585083007812,0.0823974609375,0.06268310546875,0.0638427734375,0.01151275634765625
6pek_G-6s1u_A,30.421875,30.71875,30.6875,0.1383056640625,0.72021484375,0.72021484375,0.7119140625,0.010772705078125,0.31005859375,0.27490234375,0.26611328125,0.039794921875,0.39208984375,0.363037109375,0.355224609375,0.033721923828125,98.25,98.3125,98.3125,0.28466796875,87.4375,87.875,88.0,1.3076171875,75.6875,75.5625,75.4375,1.0556640625,22.75,24.1875,24.265625,0.79052734375,41.0,35.53125,35.4375,3.416015625,34.5,30.21875,29.53125,3.08984375,34.0625,28.8125,28.71875,2.931640625,4.7734375,4.5234375,4.515625,0.83447265625,10.0,4.8125,5.4375,6.09375,1.455078125,21.6875,21.6875,21.6875,0.0,21.09375,21.09375,21.109375,0.1689453125,2.5546875,2.5390625,2.4140625,0.392822265625,0.486572265625,0.39697265625,0.38916015625,0.0748291015625,0.004184722900390625,0.00372314453125,0.00423431396484375,0.0018253326416015625,0.0293731689453125,0.026519775390625,0.0262603759765625,0.0020885467529296875,0.0611572265625,0.0513916015625,0.05010986328125,0.00872802734375,0.517578125,0.425048828125,0.417236328125,0.0777587890625,0.00472259521484375,0.004245758056640625,0.00484466552734375,0.0021038055419921875,0.03302001953125,0.0299072265625,0.0295562744140625,0.0023040771484375,0.0673828125,0.0570068359375,0.055511474609375,0.00946807861328125,0.544921875,0.45166015625,0.4453125,0.0789794921875,0.00545501708984375,0.0048675537109375,0.005584716796875,0.0024738311767578125,0.03704833984375,0.033599853515625,0.033233642578125,0.002506256103515625,0.07403564453125,0.06298828125,0.061248779296875,0.01016998291015625,0.5703125,0.48046875,0.4736328125,0.07940673828125,0.00615692138671875,0.005718231201171875,0.006450653076171875,0.0028553009033203125,0.041473388671875,0.037750244140625,0.037322998046875,0.002704620361328125,0.08099365234375,0.06939697265625,0.0673828125,0.0108489990234375,0.5966796875,0.5126953125,0.50341796875,0.07879638671875,0.007221221923828125,0.00672149658203125,0.007495880126953125,0.003292083740234375,0.04638671875,0.04229736328125,0.041839599609375,0.0029125213623046875,0.0885009765625,0.076171875,0.07403564453125,0.01153564453125,0.623046875,0.546875,0.53564453125,0.078125,0.00829315185546875,0.00812530517578125,0.0088653564453125,0.00383758544921875,0.051788330078125,0.04742431640625,0.04693603515625,0.0031223297119140625,0.0963134765625,0.08349609375,0.0811767578125,0.012176513671875
6o51_C-6s1u_A,30.453125,30.4375,30.390625,0.272216796875,0.72998046875,0.71484375,0.716796875,0.01268768310546875,0.330078125,0.260009765625,0.260986328125,0.038330078125,0.409912109375,0.35205078125,0.352294921875,0.032196044921875,97.8125,98.0,98.0,0.2763671875,86.9375,86.375,86.4375,1.0048828125,76.625,75.375,75.1875,1.400390625,21.640625,23.3125,23.203125,0.98779296875,45.28125,36.625,37.1875,3.8671875,36.5625,30.65625,31.015625,3.353515625,36.84375,29.375,30.375,3.4609375,6.53515625,4.88671875,4.93359375,0.76025390625,10.0,4.8125,4.8125,4.875,0.4375,21.6875,21.6875,21.6875,0.0,20.453125,21.015625,21.0,0.349365234375,3.490234375,2.6328125,2.564453125,0.66650390625,0.72021484375,0.52001953125,0.5361328125,0.07763671875,0.00472259521484375,0.0096435546875,0.00890350341796875,0.0024280548095703125,0.03717041015625,0.03582763671875,0.035858154296875,0.00241851806640625,0.08538818359375,0.06695556640625,0.0679931640625,0.009796142578125,0.77197265625,0.5478515625,0.57275390625,0.0843505859375,0.00547027587890625,0.0110931396484375,0.010162353515625,0.0027294158935546875,0.04193115234375,0.040069580078125,0.040283203125,0.002681732177734375,0.09454345703125,0.073974609375,0.0750732421875,0.01079559326171875,0.81689453125,0.58251953125,0.60546875,0.0894775390625,0.00634002685546875,0.0126800537109375,0.01163482666015625,0.0030651092529296875,0.0469970703125,0.044830322265625,0.04510498046875,0.0029659271240234375,0.103759765625,0.08123779296875,0.08233642578125,0.01171112060546875,0.85009765625,0.6123046875,0.63427734375,0.09228515625,0.00728607177734375,0.01459503173828125,0.013458251953125,0.003513336181640625,0.052276611328125,0.050048828125,0.05029296875,0.0032672882080078125,0.1124267578125,0.08831787109375,0.0894775390625,0.012451171875,0.87548828125,0.6376953125,0.66162109375,0.09375,0.0082855224609375,0.0168609619140625,0.0155181884765625,0.00400543212890625,0.05780029296875,0.0556640625,0.055816650390625,0.0035877227783203125,0.1204833984375,0.0953369140625,0.0965576171875,0.0130462646484375,0.89453125,0.66015625,0.68603515625,0.09423828125,0.00958251953125,0.01947021484375,0.0179901123046875,0.004486083984375,0.06365966796875,0.061767578125,0.061798095703125,0.00392913818359375,0.1280517578125,0.1024169921875,0.1036376953125,0.01349639892578125
6lry_B-6roy_A,28.859375,28.90625,29.0,0.346435546875,0.830078125,0.77978515625,0.783203125,0.018463134765625,0.58984375,0.294921875,0.325927734375,0.1068115234375,0.63818359375,0.39208984375,0.41748046875,0.0889892578125,97.75,97.4375,97.25,0.41845703125,92.0625,89.5,89.5,1.1357421875,86.75,81.375,81.6875,2.166015625,12.5234375,18.625,18.046875,2.21484375,76.8125,50.4375,54.34375,9.53125,72.6875,46.0625,48.6875,9.15625,67.75,45.8125,47.6875,8.234375,9.25,4.7890625,4.8046875,1.8505859375,10.0,3.875,4.5,5.09375,2.373046875,21.6875,21.6875,21.6875,0.0,19.125,20.765625,20.734375,0.697265625,4.1640625,2.9765625,2.654296875,1.123046875,0.82373046875,0.6201171875,0.61083984375,0.118408203125,0.00033164024353027344,0.0016422271728515625,0.0022068023681640625,0.0015439987182617188,0.0173187255859375,0.01837158203125,0.01837158203125,0.0012655258178710938,0.0821533203125,0.062255859375,0.0592041015625,0.0125274658203125,0.8447265625,0.65625,0.6494140625,0.12078857421875,0.0003905296325683594,0.001880645751953125,0.0025501251220703125,0.0017900466918945312,0.0197296142578125,0.0207672119140625,0.02081298828125,0.0013933181762695312,0.0908203125,0.06866455078125,0.0653076171875,0.01378631591796875,0.86083984375,0.693359375,0.68359375,0.12188720703125,0.00045013427734375,0.0021915435791015625,0.002960205078125,0.0020904541015625,0.0223846435546875,0.0234375,0.023529052734375,0.0015439987182617188,0.099609375,0.0751953125,0.071533203125,0.0150299072265625,0.87451171875,0.7314453125,0.71484375,0.1217041015625,0.0005273818969726562,0.0025730133056640625,0.00345611572265625,0.0024280548095703125,0.025360107421875,0.02642822265625,0.026580810546875,0.0017137527465820312,0.10858154296875,0.08172607421875,0.07781982421875,0.0163116455078125,0.88671875,0.7646484375,0.744140625,0.12176513671875,0.000606536865234375,0.00298309326171875,0.004055023193359375,0.0028705596923828125,0.0288238525390625,0.0298004150390625,0.030029296875,0.001926422119140625,0.11798095703125,0.08843994140625,0.08441162109375,0.0177001953125,0.8974609375,0.791015625,0.7685546875,0.12091064453125,0.0007123947143554688,0.0035533905029296875,0.004791259765625,0.003398895263671875,0.03277587890625,0.033660888671875,0.03399658203125,0.00217437744140625,0.1278076171875,0.09515380859375,0.09130859375,0.019134521484375
